"","county","state","number_of_wired_bb_providers","lowest_monthly_price","percent_of_pop_w_wired_bb_coverage","fiber_penetration","state_fips_code","county_fips_code"
"13904","Lee","Virginia",3,79.99,0.896,0.75,51,105
"13905","Lexington","Virginia",4,70,0.999,0.855,45,63
"13906","Lexington","Virginia",4,70,0.999,0.855,51,678
"13907","Loudoun","Virginia",4,68.19,0.964,0.854,51,107
"13908","Louisa","Virginia",4,79.99,0.363,0.14,19,115
"13909","Louisa","Virginia",4,79.99,0.363,0.14,51,109
"13910","Lunenburg","Virginia",4,70,0.306,0,51,111
"13911","Lynchburg","Virginia",1,63.48,0.897,0.007,51,680
"13912","Madison","Virginia",1,79.99,0.527,0,1,89
"13913","Madison","Virginia",1,79.99,0.527,0,5,87
"13914","Madison","Virginia",1,79.99,0.527,0,12,79
"13915","Madison","Virginia",1,79.99,0.527,0,13,195
"13916","Madison","Virginia",1,79.99,0.527,0,16,65
"13917","Madison","Virginia",1,79.99,0.527,0,17,119
"13918","Madison","Virginia",1,79.99,0.527,0,18,95
"13919","Madison","Virginia",1,79.99,0.527,0,19,121
"13920","Madison","Virginia",1,79.99,0.527,0,21,151
"13921","Madison","Virginia",1,79.99,0.527,0,22,65
"13922","Madison","Virginia",1,79.99,0.527,0,28,89
"13923","Madison","Virginia",1,79.99,0.527,0,29,123
"13924","Madison","Virginia",1,79.99,0.527,0,30,57
"13925","Madison","Virginia",1,79.99,0.527,0,31,119
"13926","Madison","Virginia",1,79.99,0.527,0,36,53
"13927","Madison","Virginia",1,79.99,0.527,0,37,115
"13928","Madison","Virginia",1,79.99,0.527,0,39,97
"13929","Madison","Virginia",1,79.99,0.527,0,47,113
"13930","Madison","Virginia",1,79.99,0.527,0,48,313
"13931","Madison","Virginia",1,79.99,0.527,0,51,113
"13932","Manassas","Virginia",2,66.99,0.983,0.925,51,683
"13933","Manassas","Virginia",2,66.99,0.983,0.925,51,685
"13934","Manassas Park","Virginia",2,67.49,0.999,0.942,NA,NA
"13935","Martinsville","Virginia",3,79.99,0.992,0,51,690
"13936","Mathews","Virginia",1,52.99,0.919,0,51,115
"13937","Mecklenburg","Virginia",5,59,0.504,0,37,119
"13938","Mecklenburg","Virginia",5,59,0.504,0,51,117
"13939","Middlesex","Virginia",2,61.99,0.872,0,9,7
"13940","Middlesex","Virginia",2,61.99,0.872,0,25,17
"13941","Middlesex","Virginia",2,61.99,0.872,0,34,23
"13942","Middlesex","Virginia",2,61.99,0.872,0,51,119
"13943","Montgomery","Virginia",2,60.11,0.9,0.001,1,101
"13944","Montgomery","Virginia",2,60.11,0.9,0.001,5,97
"13945","Montgomery","Virginia",2,60.11,0.9,0.001,13,209
"13946","Montgomery","Virginia",2,60.11,0.9,0.001,17,135
"13947","Montgomery","Virginia",2,60.11,0.9,0.001,18,107
"13948","Montgomery","Virginia",2,60.11,0.9,0.001,19,137
"13949","Montgomery","Virginia",2,60.11,0.9,0.001,20,125
"13950","Montgomery","Virginia",2,60.11,0.9,0.001,21,173
"13951","Montgomery","Virginia",2,60.11,0.9,0.001,24,31
"13952","Montgomery","Virginia",2,60.11,0.9,0.001,28,97
"13953","Montgomery","Virginia",2,60.11,0.9,0.001,29,139
"13954","Montgomery","Virginia",2,60.11,0.9,0.001,36,57
"13955","Montgomery","Virginia",2,60.11,0.9,0.001,37,123
"13956","Montgomery","Virginia",2,60.11,0.9,0.001,39,113
"13957","Montgomery","Virginia",2,60.11,0.9,0.001,42,91
"13958","Montgomery","Virginia",2,60.11,0.9,0.001,47,125
"13959","Montgomery","Virginia",2,60.11,0.9,0.001,48,339
"13960","Montgomery","Virginia",2,60.11,0.9,0.001,51,121
"13961","Nelson","Virginia",6,54.72,0.382,0.361,21,179
"13962","Nelson","Virginia",6,54.72,0.382,0.361,38,63
"13963","Nelson","Virginia",6,54.72,0.382,0.361,51,125
"13964","New Kent","Virginia",2,66.99,0.798,0.048,NA,NA
"13965","Newport News","Virginia",2,66.99,0.981,0.884,NA,NA
"13966","Norfolk","Virginia",2,66.99,0.959,0.018,25,21
"13967","Norfolk","Virginia",2,66.99,0.959,0.018,51,710
"13968","Northampton","Virginia",3,73.19,0.715,0.713,37,131
"13969","Northampton","Virginia",3,73.19,0.715,0.713,42,95
"13970","Northampton","Virginia",3,73.19,0.715,0.713,51,131
"13971","Northumberland","Virginia",1,61.99,0.819,0,42,97
"13972","Northumberland","Virginia",1,61.99,0.819,0,51,133
"13973","Norton","Virginia",3,79.99,0.976,0.293,20,137
"13974","Norton","Virginia",3,79.99,0.976,0.293,51,720
"13975","Nottoway","Virginia",3,70,0.589,0,51,135
"13976","Orange","Virginia",1,79.99,0.696,0,6,59
"13977","Orange","Virginia",1,79.99,0.696,0,12,95
"13978","Orange","Virginia",1,79.99,0.696,0,18,117
"13979","Orange","Virginia",1,79.99,0.696,0,36,71
"13980","Orange","Virginia",1,79.99,0.696,0,37,135
"13981","Orange","Virginia",1,79.99,0.696,0,48,361
"13982","Orange","Virginia",1,79.99,0.696,0,50,17
"13983","Orange","Virginia",1,79.99,0.696,0,51,137
"13984","Page","Virginia",3,72.5,0.833,0,19,145
"13985","Page","Virginia",3,72.5,0.833,0,51,139
"13986","Patrick","Virginia",6,62.47,0.502,0.012,51,141
"13987","Petersburg","Virginia",1,66.99,0.988,0.009,2,195
"13988","Petersburg","Virginia",1,66.99,0.988,0.009,51,730
"13989","Pittsylvania","Virginia",4,70.99,0.631,0.002,51,143
"13990","Poquoson","Virginia",2,60.49,0.991,0.987,51,735
"13991","Portsmouth","Virginia",2,67.74,0.982,0.634,51,740
"13992","Powhatan","Virginia",2,66.99,0.822,0.043,51,145
"13993","Prince Edward","Virginia",5,65,0.697,0.027,NA,NA
"13994","Prince George","Virginia",3,67.49,0.863,0.074,NA,NA
"13995","Prince William","Virginia",4,66.99,0.991,0.936,NA,NA
"13996","Pulaski","Virginia",2,58.98,0.87,0.006,5,119
"13997","Pulaski","Virginia",2,58.98,0.87,0.006,13,235
"13998","Pulaski","Virginia",2,58.98,0.87,0.006,17,153
"13999","Pulaski","Virginia",2,58.98,0.87,0.006,18,131
"14000","Pulaski","Virginia",2,58.98,0.87,0.006,21,199
"14001","Pulaski","Virginia",2,58.98,0.87,0.006,29,169
"14002","Pulaski","Virginia",2,58.98,0.87,0.006,51,155
"14003","Radford","Virginia",2,58.98,0.997,0,51,750
"14004","Rappahannock","Virginia",2,79.99,0.919,0.635,51,157
"14005","Richmond City","Virginia",2,66.99,0.955,0.772,NA,NA
"14006","Richmond County","Virginia",1,52.99,0.569,0,NA,NA
"14007","Roanoke City","Virginia",2,63.64,0.987,0,NA,NA
"14008","Roanoke County","Virginia",2,63.64,0.975,0,NA,NA
"14009","Rockbridge","Virginia",4,64.75,0.814,0.489,51,163
"14010","Rockingham","Virginia",2,63.74,0.833,0.001,33,15
"14011","Rockingham","Virginia",2,63.74,0.833,0.001,37,157
"14012","Rockingham","Virginia",2,63.74,0.833,0.001,51,165
"14013","Russell","Virginia",4,67,0.887,0.691,1,113
"14014","Russell","Virginia",4,67,0.887,0.691,20,167
"14015","Russell","Virginia",4,67,0.887,0.691,21,207
"14016","Russell","Virginia",4,67,0.887,0.691,51,167
"14017","Salem","Virginia",2,63.64,0.967,0,34,33
"14018","Salem","Virginia",2,63.64,0.967,0,51,775
"14019","Scott","Virginia",6,69.98,0.821,0.787,5,127
"14020","Scott","Virginia",6,69.98,0.821,0.787,17,171
"14021","Scott","Virginia",6,69.98,0.821,0.787,18,143
"14022","Scott","Virginia",6,69.98,0.821,0.787,19,163
"14023","Scott","Virginia",6,69.98,0.821,0.787,20,171
"14024","Scott","Virginia",6,69.98,0.821,0.787,21,209
"14025","Scott","Virginia",6,69.98,0.821,0.787,27,139
"14026","Scott","Virginia",6,69.98,0.821,0.787,28,123
"14027","Scott","Virginia",6,69.98,0.821,0.787,29,201
"14028","Scott","Virginia",6,69.98,0.821,0.787,47,151
"14029","Scott","Virginia",6,69.98,0.821,0.787,51,169
"14030","Shenandoah","Virginia",3,70,0.849,0.087,51,171
"14031","Smyth","Virginia",4,79.99,0.945,0.316,51,173
"14032","Southampton","Virginia",1,69.99,0.48,0,51,175
"14033","Spotsylvania","Virginia",3,63.19,0.959,0.728,51,177
"14034","Stafford","Virginia",3,66.99,0.994,0.741,20,185
"14035","Stafford","Virginia",3,66.99,0.994,0.741,51,179
"14036","Staunton","Virginia",3,61.98,0.981,0.04,51,790
"14037","Suffolk","Virginia",2,67.74,0.953,0,25,25
"14038","Suffolk","Virginia",2,67.74,0.953,0,36,103
"14039","Suffolk","Virginia",2,67.74,0.953,0,51,800
"14040","Surry","Virginia",0,NA,0,0,37,171
"14041","Surry","Virginia",0,NA,0,0,51,181
"14042","Sussex","Virginia",1,74.99,0.334,0,10,5
"14043","Sussex","Virginia",1,74.99,0.334,0,34,37
"14044","Sussex","Virginia",1,74.99,0.334,0,51,183
"14045","Tazewell","Virginia",3,71.66,0.956,0.433,17,179
"14046","Tazewell","Virginia",3,71.66,0.956,0.433,51,185
"14047","Virginia Beach","Virginia",3,65.24,0.979,0.676,NA,NA
"14048","Warren","Virginia",3,67.66,0.917,0.007,13,301
"14049","Warren","Virginia",3,67.66,0.917,0.007,17,187
"14050","Warren","Virginia",3,67.66,0.917,0.007,18,171
"14051","Warren","Virginia",3,67.66,0.917,0.007,19,181
"14052","Warren","Virginia",3,67.66,0.917,0.007,21,227
"14053","Warren","Virginia",3,67.66,0.917,0.007,28,149
"14054","Warren","Virginia",3,67.66,0.917,0.007,29,219
"14055","Warren","Virginia",3,67.66,0.917,0.007,34,41
"14056","Warren","Virginia",3,67.66,0.917,0.007,36,113
"14057","Warren","Virginia",3,67.66,0.917,0.007,37,185
"14058","Warren","Virginia",3,67.66,0.917,0.007,39,165
"14059","Warren","Virginia",3,67.66,0.917,0.007,42,123
"14060","Warren","Virginia",3,67.66,0.917,0.007,47,177
"14061","Warren","Virginia",3,67.66,0.917,0.007,51,187
"14062","Washington","Virginia",5,74.99,0.992,0.958,1,129
"14063","Washington","Virginia",5,74.99,0.992,0.958,5,143
"14064","Washington","Virginia",5,74.99,0.992,0.958,8,121
"14065","Washington","Virginia",5,74.99,0.992,0.958,12,133
"14066","Washington","Virginia",5,74.99,0.992,0.958,13,303
"14067","Washington","Virginia",5,74.99,0.992,0.958,16,87
"14068","Washington","Virginia",5,74.99,0.992,0.958,17,189
"14069","Washington","Virginia",5,74.99,0.992,0.958,18,175
"14070","Washington","Virginia",5,74.99,0.992,0.958,19,183
"14071","Washington","Virginia",5,74.99,0.992,0.958,20,201
"14072","Washington","Virginia",5,74.99,0.992,0.958,21,229
"14073","Washington","Virginia",5,74.99,0.992,0.958,22,117
"14074","Washington","Virginia",5,74.99,0.992,0.958,23,29
"14075","Washington","Virginia",5,74.99,0.992,0.958,24,43
"14076","Washington","Virginia",5,74.99,0.992,0.958,27,163
"14077","Washington","Virginia",5,74.99,0.992,0.958,28,151
"14078","Washington","Virginia",5,74.99,0.992,0.958,29,221
"14079","Washington","Virginia",5,74.99,0.992,0.958,31,177
"14080","Washington","Virginia",5,74.99,0.992,0.958,36,115
"14081","Washington","Virginia",5,74.99,0.992,0.958,37,187
"14082","Washington","Virginia",5,74.99,0.992,0.958,39,167
"14083","Washington","Virginia",5,74.99,0.992,0.958,40,147
"14084","Washington","Virginia",5,74.99,0.992,0.958,41,67
"14085","Washington","Virginia",5,74.99,0.992,0.958,42,125
"14086","Washington","Virginia",5,74.99,0.992,0.958,44,9
"14087","Washington","Virginia",5,74.99,0.992,0.958,47,179
"14088","Washington","Virginia",5,74.99,0.992,0.958,48,477
"14089","Washington","Virginia",5,74.99,0.992,0.958,49,53
"14090","Washington","Virginia",5,74.99,0.992,0.958,50,23
"14091","Washington","Virginia",5,74.99,0.992,0.958,51,191
"14092","Washington","Virginia",5,74.99,0.992,0.958,55,131
"14093","Waynesboro","Virginia",3,62.47,0.984,0.653,51,820
"14094","Westmoreland","Virginia",1,39.99,0.893,0,42,129
"14095","Westmoreland","Virginia",1,39.99,0.893,0,51,193
"14096","Williamsburg","Virginia",1,60.49,0.699,0.005,45,89
"14097","Williamsburg","Virginia",1,60.49,0.699,0.005,51,830
"14098","Winchester","Virginia",2,64.32,0.997,0.02,51,840
"14099","Wise","Virginia",5,65.79,0.963,0.279,48,497
"14100","Wise","Virginia",5,65.79,0.963,0.279,51,195
"14101","Wythe","Virginia",8,58.73,0.871,0.324,51,197
"14102","York","Virginia",3,66.99,0.988,0.713,23,31
"14103","York","Virginia",3,66.99,0.988,0.713,31,185
"14104","York","Virginia",3,66.99,0.988,0.713,42,133
"14105","York","Virginia",3,66.99,0.988,0.713,45,91
"14106","York","Virginia",3,66.99,0.988,0.713,51,199
"14107","Adams","Washington",5,72.5,0.303,0.027,8,1
"14108","Adams","Washington",5,72.5,0.303,0.027,16,3
"14109","Adams","Washington",5,72.5,0.303,0.027,17,1
"14110","Adams","Washington",5,72.5,0.303,0.027,18,1
"14111","Adams","Washington",5,72.5,0.303,0.027,19,3
"14112","Adams","Washington",5,72.5,0.303,0.027,28,1
"14113","Adams","Washington",5,72.5,0.303,0.027,31,1
"14114","Adams","Washington",5,72.5,0.303,0.027,38,1
"14115","Adams","Washington",5,72.5,0.303,0.027,39,1
"14116","Adams","Washington",5,72.5,0.303,0.027,42,1
"14117","Adams","Washington",5,72.5,0.303,0.027,53,1
"14118","Adams","Washington",5,72.5,0.303,0.027,55,1
"14119","Asotin","Washington",3,60.48,0.948,0,53,3
"14120","Benton","Washington",5,74.99,0.94,0.651,5,7
"14121","Benton","Washington",5,74.99,0.94,0.651,18,7
"14122","Benton","Washington",5,74.99,0.94,0.651,19,11
"14123","Benton","Washington",5,74.99,0.94,0.651,27,9
"14124","Benton","Washington",5,74.99,0.94,0.651,28,9
"14125","Benton","Washington",5,74.99,0.94,0.651,29,15
"14126","Benton","Washington",5,74.99,0.94,0.651,41,3
"14127","Benton","Washington",5,74.99,0.94,0.651,47,5
"14128","Benton","Washington",5,74.99,0.94,0.651,53,5
"14129","Chelan","Washington",4,65.31,0.92,0.606,53,7
"14130","Clallam","Washington",5,79.99,0.851,0.099,53,9
"14131","Clark","Washington",8,114.18,0.964,0.322,5,19
"14132","Clark","Washington",8,114.18,0.964,0.322,16,33
"14133","Clark","Washington",8,114.18,0.964,0.322,17,23
"14134","Clark","Washington",8,114.18,0.964,0.322,18,19
"14135","Clark","Washington",8,114.18,0.964,0.322,20,25
"14136","Clark","Washington",8,114.18,0.964,0.322,21,49
"14137","Clark","Washington",8,114.18,0.964,0.322,29,45
"14138","Clark","Washington",8,114.18,0.964,0.322,32,3
"14139","Clark","Washington",8,114.18,0.964,0.322,39,23
"14140","Clark","Washington",8,114.18,0.964,0.322,46,25
"14141","Clark","Washington",8,114.18,0.964,0.322,53,11
"14142","Clark","Washington",8,114.18,0.964,0.322,55,19
"14143","Columbia","Washington",2,69.99,0.971,0.971,5,27
"14144","Columbia","Washington",2,69.99,0.971,0.971,12,23
"14145","Columbia","Washington",2,69.99,0.971,0.971,13,73
"14146","Columbia","Washington",2,69.99,0.971,0.971,36,21
"14147","Columbia","Washington",2,69.99,0.971,0.971,41,9
"14148","Columbia","Washington",2,69.99,0.971,0.971,42,37
"14149","Columbia","Washington",2,69.99,0.971,0.971,53,13
"14150","Columbia","Washington",2,69.99,0.971,0.971,55,21
"14151","Cowlitz","Washington",7,75.97,0.956,0.688,53,15
"14152","Douglas","Washington",3,58.65,0.915,0.709,8,35
"14153","Douglas","Washington",3,58.65,0.915,0.709,13,97
"14154","Douglas","Washington",3,58.65,0.915,0.709,17,41
"14155","Douglas","Washington",3,58.65,0.915,0.709,20,45
"14156","Douglas","Washington",3,58.65,0.915,0.709,27,41
"14157","Douglas","Washington",3,58.65,0.915,0.709,29,67
"14158","Douglas","Washington",3,58.65,0.915,0.709,31,55
"14159","Douglas","Washington",3,58.65,0.915,0.709,32,5
"14160","Douglas","Washington",3,58.65,0.915,0.709,41,19
"14161","Douglas","Washington",3,58.65,0.915,0.709,46,43
"14162","Douglas","Washington",3,58.65,0.915,0.709,53,17
"14163","Douglas","Washington",3,58.65,0.915,0.709,55,31
"14164","Ferry","Washington",4,85,0.999,0.01,53,19
"14165","Franklin","Washington",7,69.98,0.854,0.823,1,59
"14166","Franklin","Washington",7,69.98,0.854,0.823,5,47
"14167","Franklin","Washington",7,69.98,0.854,0.823,12,37
"14168","Franklin","Washington",7,69.98,0.854,0.823,13,119
"14169","Franklin","Washington",7,69.98,0.854,0.823,16,41
"14170","Franklin","Washington",7,69.98,0.854,0.823,17,55
"14171","Franklin","Washington",7,69.98,0.854,0.823,18,47
"14172","Franklin","Washington",7,69.98,0.854,0.823,19,69
"14173","Franklin","Washington",7,69.98,0.854,0.823,20,59
"14174","Franklin","Washington",7,69.98,0.854,0.823,21,73
"14175","Franklin","Washington",7,69.98,0.854,0.823,22,41
"14176","Franklin","Washington",7,69.98,0.854,0.823,23,7
"14177","Franklin","Washington",7,69.98,0.854,0.823,25,11
"14178","Franklin","Washington",7,69.98,0.854,0.823,28,37
"14179","Franklin","Washington",7,69.98,0.854,0.823,29,71
"14180","Franklin","Washington",7,69.98,0.854,0.823,31,61
"14181","Franklin","Washington",7,69.98,0.854,0.823,36,33
"14182","Franklin","Washington",7,69.98,0.854,0.823,37,69
"14183","Franklin","Washington",7,69.98,0.854,0.823,39,49
"14184","Franklin","Washington",7,69.98,0.854,0.823,42,55
"14185","Franklin","Washington",7,69.98,0.854,0.823,47,51
"14186","Franklin","Washington",7,69.98,0.854,0.823,48,159
"14187","Franklin","Washington",7,69.98,0.854,0.823,50,11
"14188","Franklin","Washington",7,69.98,0.854,0.823,51,67
"14189","Franklin","Washington",7,69.98,0.854,0.823,51,620
"14190","Franklin","Washington",7,69.98,0.854,0.823,53,21
"14191","Garfield","Washington",1,60,0.107,0.107,8,45
"14192","Garfield","Washington",1,60,0.107,0.107,30,33
"14193","Garfield","Washington",1,60,0.107,0.107,31,71
"14194","Garfield","Washington",1,60,0.107,0.107,40,47
"14195","Garfield","Washington",1,60,0.107,0.107,49,17
"14196","Garfield","Washington",1,60,0.107,0.107,53,23
"14197","Grant","Washington",7,58.65,0.833,0.794,5,53
"14198","Grant","Washington",7,58.65,0.833,0.794,18,53
"14199","Grant","Washington",7,58.65,0.833,0.794,20,67
"14200","Grant","Washington",7,58.65,0.833,0.794,21,81
"14201","Grant","Washington",7,58.65,0.833,0.794,22,43
"14202","Grant","Washington",7,58.65,0.833,0.794,27,51
"14203","Grant","Washington",7,58.65,0.833,0.794,31,75
"14204","Grant","Washington",7,58.65,0.833,0.794,35,17
"14205","Grant","Washington",7,58.65,0.833,0.794,38,37
"14206","Grant","Washington",7,58.65,0.833,0.794,40,53
"14207","Grant","Washington",7,58.65,0.833,0.794,41,23
"14208","Grant","Washington",7,58.65,0.833,0.794,46,51
"14209","Grant","Washington",7,58.65,0.833,0.794,53,25
"14210","Grant","Washington",7,58.65,0.833,0.794,54,23
"14211","Grant","Washington",7,58.65,0.833,0.794,55,43
"14212","Grays Harbor","Washington",6,89.97,0.912,0.233,NA,NA
"14213","Island","Washington",5,62.49,0.986,0.109,53,29
"14214","Jefferson","Washington",4,84.97,0.854,0.017,1,73
"14215","Jefferson","Washington",4,84.97,0.854,0.017,5,69
"14216","Jefferson","Washington",4,84.97,0.854,0.017,8,59
"14217","Jefferson","Washington",4,84.97,0.854,0.017,12,65
"14218","Jefferson","Washington",4,84.97,0.854,0.017,13,163
"14219","Jefferson","Washington",4,84.97,0.854,0.017,16,51
"14220","Jefferson","Washington",4,84.97,0.854,0.017,17,81
"14221","Jefferson","Washington",4,84.97,0.854,0.017,18,77
"14222","Jefferson","Washington",4,84.97,0.854,0.017,19,101
"14223","Jefferson","Washington",4,84.97,0.854,0.017,20,87
"14224","Jefferson","Washington",4,84.97,0.854,0.017,21,111
"14225","Jefferson","Washington",4,84.97,0.854,0.017,22,51
"14226","Jefferson","Washington",4,84.97,0.854,0.017,22,53
"14227","Jefferson","Washington",4,84.97,0.854,0.017,28,63
"14228","Jefferson","Washington",4,84.97,0.854,0.017,28,65
"14229","Jefferson","Washington",4,84.97,0.854,0.017,29,99
"14230","Jefferson","Washington",4,84.97,0.854,0.017,30,43
"14231","Jefferson","Washington",4,84.97,0.854,0.017,31,95
"14232","Jefferson","Washington",4,84.97,0.854,0.017,36,45
"14233","Jefferson","Washington",4,84.97,0.854,0.017,39,81
"14234","Jefferson","Washington",4,84.97,0.854,0.017,40,67
"14235","Jefferson","Washington",4,84.97,0.854,0.017,41,31
"14236","Jefferson","Washington",4,84.97,0.854,0.017,42,65
"14237","Jefferson","Washington",4,84.97,0.854,0.017,47,89
"14238","Jefferson","Washington",4,84.97,0.854,0.017,48,245
"14239","Jefferson","Washington",4,84.97,0.854,0.017,53,31
"14240","Jefferson","Washington",4,84.97,0.854,0.017,54,37
"14241","Jefferson","Washington",4,84.97,0.854,0.017,55,55
"14242","King","Washington",8,123.74,0.989,0.489,48,269
"14243","King","Washington",8,123.74,0.989,0.489,51,97
"14244","King","Washington",8,123.74,0.989,0.489,51,99
"14245","King","Washington",8,123.74,0.989,0.489,51,101
"14246","King","Washington",8,123.74,0.989,0.489,53,33
"14247","Kitsap","Washington",6,79.99,0.969,0.1,53,35
"14248","Kittitas","Washington",7,70.19,0.868,0.117,53,37
"14249","Klickitat","Washington",5,69.99,0.445,0.015,53,39
"14250","Lewis","Washington",6,76.37,0.656,0.069,16,61
"14251","Lewis","Washington",6,76.37,0.656,0.069,21,135
"14252","Lewis","Washington",6,76.37,0.656,0.069,29,111
"14253","Lewis","Washington",6,76.37,0.656,0.069,30,49
"14254","Lewis","Washington",6,76.37,0.656,0.069,36,49
"14255","Lewis","Washington",6,76.37,0.656,0.069,47,101
"14256","Lewis","Washington",6,76.37,0.656,0.069,53,41
"14257","Lewis","Washington",6,76.37,0.656,0.069,54,41
"14258","Lincoln","Washington",3,60,0.907,0.907,5,79
"14259","Lincoln","Washington",3,60,0.907,0.907,8,73
"14260","Lincoln","Washington",3,60,0.907,0.907,13,181
"14261","Lincoln","Washington",3,60,0.907,0.907,16,63
"14262","Lincoln","Washington",3,60,0.907,0.907,20,105
"14263","Lincoln","Washington",3,60,0.907,0.907,21,137
"14264","Lincoln","Washington",3,60,0.907,0.907,22,61
"14265","Lincoln","Washington",3,60,0.907,0.907,23,15
"14266","Lincoln","Washington",3,60,0.907,0.907,27,81
"14267","Lincoln","Washington",3,60,0.907,0.907,28,85
"14268","Lincoln","Washington",3,60,0.907,0.907,29,113
"14269","Lincoln","Washington",3,60,0.907,0.907,30,53
"14270","Lincoln","Washington",3,60,0.907,0.907,31,111
"14271","Lincoln","Washington",3,60,0.907,0.907,32,17
"14272","Lincoln","Washington",3,60,0.907,0.907,35,27
"14273","Lincoln","Washington",3,60,0.907,0.907,37,109
"14274","Lincoln","Washington",3,60,0.907,0.907,40,81
"14275","Lincoln","Washington",3,60,0.907,0.907,41,41
"14276","Lincoln","Washington",3,60,0.907,0.907,46,83
"14277","Lincoln","Washington",3,60,0.907,0.907,47,103
"14278","Lincoln","Washington",3,60,0.907,0.907,53,43
"14279","Lincoln","Washington",3,60,0.907,0.907,54,43
"14280","Lincoln","Washington",3,60,0.907,0.907,55,69
"14281","Lincoln","Washington",3,60,0.907,0.907,56,23
"14282","Mason","Washington",6,53.96,0.905,0.217,17,125
"14283","Mason","Washington",6,53.96,0.905,0.217,21,161
"14284","Mason","Washington",6,53.96,0.905,0.217,26,105
